4	-56	0.73938	920.25	0
1	-55.5	5.2401	920.75	2
1	-56	4.4577	924.75	2
1	-58.5	0.50468	925.75	2
1	-59.5	4.5191	925.25	0
4	-60	1.0416	924.25	0
2	-55.5	5.6128	922.25	1
1	-56	5.4226	923.75	2
1	-59.5	6.2817	920.25	3
3	-62	1.3223	924.75	2
3	-61.5	1.5186	924.75	2
3	-63.5	5.2861	923.75	0
1	-58	0.049087	923.25	0
3	-61	5.8874	922.75	2
3	-61	3.9607	920.75	2
1	-59.5	1.9696	924.25	0
3	-61	5.2431	924.25	2
4	-56.5	0.73784	920.25	0
3	-58.5	4.536	925.75	2
3	-62	6.2525	922.25	2
3	-61.5	0.20555	921.75	2
1	-64.5	5.958	921.75	0
1	-62	4.8351	923.25	0
3	-62.5	4.7109	924.75	2
1	-60.5	5.6895	920.25	0
1	-56	5.7141	920.25	2
1	-55.5	5.2401	920.75	2
1	-55.5	5.2033	920.75	2
3	-62	4.243	920.25	2
1	-59	0.75625	922.25	0
1	-57.5	0.95567	925.25	2
2	-56.5	0.948	925.75	1
3	-53	1.1612	922.75	2
1	-58.5	0.21322	922.75	0
1	-59	1.1536	921.75	0
1	-58.5	0.50928	925.75	2
1	-56	5.6558	920.25	2
1	-62	4.8351	923.25	0
1	-60.5	2.5081	920.25	0
3	-62.5	0.94647	925.75	2
1	-57	0.44485	925.75	2
4	-53	5.6727	923.75	0
1	-56.5	0.91579	925.25	2
4	-53.5	4.9364	921.75	0
1	-57	0.52616	925.75	2
4	-56	0.78847	920.25	0
4	-56.5	5.4732	924.75	0
2	-55.5	1.2931	924.75	1
1	-61	0.41111	925.75	0
1	-64	6.2663	921.25	0
1	-59	0.73478	922.25	0
1	-57	0.11351	921.25	0
1	-57	0.49548	925.75	2
1	-57.5	1.0677	925.25	2
1	-56.5	1.8914	924.25	2
1	-55.5	5.1849	920.75	2
1	-56.5	0.16414	922.75	2
1	-56.5	5.013	924.25	2
1	-59	6.1022	923.25	0
1	-65.5	0.60132	920.75	0
1	-59	1.1183	921.75	0
4	-56.5	5.5269	924.75	0
1	-64	0.60592	924.25	0
2	-69	5.8414	921.75	2
1	-58.5	4.9563	923.75	2
1	-57	4.9931	924.25	2
3	-65	6.1957	922.25	0
4	-57	4.7891	925.75	0
1	-55.5	1.5769	921.25	2
1	-58.5	0.54763	925.75	2
1	-64.5	5.7632	921.75	0
3	-54.5	1.0492	921.75	2
3	-62.5	4.8382	924.25	0
3	-62	4.3764	920.25	2
1	-55.5	1.534	921.25	2
1	-58.5	0.54763	925.75	2
2	-56.5	5.2201	922.25	1
1	-55.5	1.0922	921.75	2
1	-57.5	0.092039	923.75	0
1	-60.5	2.4436	920.25	0
3	-61.5	0.36355	921.75	2
1	-60	1.0646	925.25	0
1	-64.5	5.935	925.25	0
2	-55	5.9104	921.75	1
1	-64.5	1.4174	923.25	0
2	-47.5	2.2427	924.75	3
3	-57	6.1129	922.75	2
1	-56	0.087437	922.75	2
1	-56	5.6052	920.25	2
4	-57	5.1097	925.25	0
1	-55.5	5.6681	920.25	2
3	-62	4.3764	920.25	2
1	-59	1.1091	921.75	0
1	-64.5	5.958	921.75	0
4	-56	0.72864	920.25	0
1	-60.5	3.749	925.75	0
4	-63	1.8331	922.25	0
1	-64	0.60592	924.25	0
1	-57	1.4926	924.75	2
1	-56	6.1114	923.25	2
1	-56	5.9887	923.25	2
1	-56	5.9887	923.25	2
1	-59	4.6142	925.25	0
2	-55.5	0.42645	920.75	1
1	-56	5.5392	923.75	2
1	-59	5.0575	924.25	0
1	-55.5	4.7922	921.25	2
2	-55.5	0.087437	920.75	1
1	-57	0.53383	925.75	2
1	-55.5	5.2232	920.75	2
4	-56	4.4961	920.25	3
1	-67.5	5.2431	920.75	1
1	-60	4.3059	925.25	0
1	-56	0.15033	922.75	2
1	-58.5	0.48627	925.75	2
4	-57	4.7891	925.75	0
2	-55.5	5.4809	922.75	1
1	-59	5.0882	924.25	0
3	-62	1.6337	924.75	2
1	-59.5	0.68109	922.25	0
1	-59	5.2524	924.25	0
1	-59	1.2226	921.75	0
1	-57	1.3959	924.75	2
1	-56	5.1803	920.75	2
1	-55	4.8811	924.25	2
1	-56.5	5.5576	923.75	2
1	-58.5	6.2586	921.75	0
2	-54.5	5.1158	923.25	1
1	-56	1.1351	921.75	2
1	-56.5	5.5576	923.75	2
1	-58.5	4.7185	925.25	0
1	-59	4.5897	924.75	0
1	-57	1.422	924.75	2
1	-65.5	0.35742	920.75	0
2	-50	1.5693	921.75	3
1	-56.5	0.16414	922.75	2
1	-56	0.64427	922.25	2
1	-55.5	5.6681	920.25	2
1	-56.5	5.0192	924.25	2
4	-56.5	5.5545	920.75	3
1	-55	5.1097	924.75	3
1	-55.5	5.6681	920.25	2
1	-62.5	0.25924	924.75	0
3	-55.5	0.83295	921.25	2
2	-55	6.2157	921.25	1
1	-55.5	1.1474	921.75	2
1	-57	1.422	924.75	2
1	-59	2.097	925.75	3
1	-59	6.1329	923.25	0
3	-61.5	5.6481	923.25	2
4	-66.5	0.84983	923.75	3
2	-54.5	5.1158	923.25	1
2	-55.5	5.6128	922.25	1
1	-57.5	0.97101	925.25	2
1	-67	1.5846	921.25	1
1	-57	4.5927	924.75	2
4	-56	4.4961	920.25	3
4	-68	0.75318	925.75	3
1	-55.5	5.6481	920.25	2
3	-61	5.8874	922.75	2
1	-61	4.4225	925.25	0
4	-68	0.75318	925.75	3
1	-58.5	5.461	924.25	0
1	-56.5	1.488	924.75	2
1	-57.5	0.7133	922.25	0
1	-57	4.5513	924.75	2
1	-59.5	2.0157	920.75	0
1	-57.5	0.95567	925.25	2
1	-56	1.0845	921.75	2
1	-59	5.099	924.25	0
1	-56	5.8751	923.25	2
1	-56	0.70256	922.25	2
1	-63	1.9972	922.75	0
1	-62.5	2.0601	922.75	0
1	-56.5	4.9747	924.25	2
1	-56.5	5.0008	924.25	2
2	-56.5	0.81915	925.75	1
1	-55.5	1.5493	921.25	2
1	-56	0.23163	922.75	2
3	-61	0.45406	921.25	2
3	-62	1.5616	924.75	2
1	-58.5	1.8883	921.25	0
1	-58.5	0.50468	925.75	2
1	-65	6.254	921.25	0
1	-56	5.5898	920.25	2
1	-59	1.8346	922.75	2
1	-57	1.4389	924.75	2
1	-59	0.65348	922.25	0
1	-59	2.097	925.75	3
2	-55.5	1.0922	924.75	1
1	-63.5	1.0861	923.75	0
1	-57.5	1.0677	925.25	2
3	-62.5	1.2901	925.25	2
1	-57	0.52616	925.75	2
1	-56.5	5.0008	924.25	2
1	-58.5	0.54763	925.75	2
1	-58.5	0.50928	925.75	2
1	-62.5	5.438	922.75	0
1	-55.5	1.1121	921.75	2
1	-58	0.97408	925.25	2
1	-56	0.22856	922.75	2
3	-62.5	1.2901	925.25	2
1	-59	5.4963	923.75	0
1	-56.5	0.91579	925.25	2
1	-55.5	5.6435	920.25	2
3	-62	2.1921	923.75	2
3	-62	1.3223	924.75	2
1	-56	0.70256	922.25	2
2	-54.5	5.6144	922.25	1
2	-55.5	0.27305	920.25	1
1	-56	1.0845	921.75	2
1	-56.5	5.0453	924.25	2
1	-62.5	3.2597	924.75	0
1	-56	5.6174	920.25	2
1	-59	5.099	924.25	0
1	-56	5.7141	920.25	2
1	-59	5.6006	923.75	0
3	-61.5	6.2111	922.25	2
1	-58.5	0.39117	922.75	0
1	-59	5.9457	923.25	0
1	-59.5	0.67802	922.25	0
1	-57	4.5513	924.75	2
1	-57.5	1.0048	925.25	2
1	-57	0.48781	925.75	2
1	-58	1.7671	920.75	0
1	-57	1.063	925.25	2
1	-59	4.7369	924.75	0
1	-60.5	0.69489	925.75	0
3	-62	1.3223	924.75	2
1	-60	4.3059	925.25	0
1	-59.5	1.5463	921.25	0
4	-56.5	0.2485	923.75	0
1	-57	1.063	925.25	2
3	-61.5	6.1114	922.25	2
1	-57	4.559	924.75	2
2	-55.5	1.0922	924.75	1
1	-59.5	4.5191	925.25	0
4	-55.5	5.4011	921.75	0
1	-58	1.7671	920.75	0
1	-58.5	0.69029	922.75	0
3	-53	1.1612	922.75	2
1	-57	0.11351	921.25	0
1	-57	0.44025	925.75	2
1	-55.5	1.0324	921.75	2
1	-56	1.5923	921.25	2
1	-59	4.5897	924.75	0
1	-57	4.559	924.75	2
1	-56.5	5.4686	923.75	2
1	-59	1.3652	921.75	0
3	-61	5.6312	923.25	2
1	-56	1.6889	921.25	2
2	-56	0.17334	920.75	1
4	-56.5	2.1537	925.25	3
1	-57.5	1.0677	925.25	2
1	-59	1.9896	920.75	0
4	-53.5	4.9364	921.75	0
1	-56.5	5.8337	923.25	2
1	-60	3.6677	925.75	0
4	-59.5	0.33287	921.75	0
1	-60	3.6677	925.75	0
1	-64.5	5.7632	921.75	0
3	-61.5	5.5193	923.25	2
1	-56	5.6174	920.25	2
1	-63.5	0.67955	924.25	0
1	-59	4.6296	924.75	0
2	-56	0.37276	920.25	1
1	-55	4.7707	921.25	2
3	-62	1.6337	924.75	2
1	-55.5	5.6512	920.25	2
1	-63	1.9972	922.75	0
3	-61	5.6358	923.25	2
1	-64.5	0.055223	921.25	0
1	-58.5	0.69489	922.25	0
1	-55.5	5.6481	920.25	2
1	-56	5.6236	920.25	2
1	-58.5	0.48474	925.75	2
1	-56.5	5.8337	923.25	2
1	-56.5	4.9747	924.25	2
1	-57	1.445	924.75	2
1	-59.5	1.623	921.25	0
1	-58.5	0.51849	925.75	2
3	-62.5	1.5693	924.75	2
3	-57	5.3873	925.75	0
1	-59	0.2301	922.75	0
3	-61.5	6.1114	922.25	2
1	-56	1.6889	921.25	2
1	-56	5.6589	920.25	2
1	-62.5	1.5616	923.25	0
1	-59	1.8346	922.75	2
2	-47.5	0.89431	924.75	3
1	-57	0.46326	925.75	2
1	-62.5	5.438	922.75	0
1	-59	5.0744	924.25	0
1	-55.5	5.2109	920.75	2
1	-55.5	1.1121	921.75	2
1	-58.5	4.7185	925.25	0
1	-62	4.8811	923.25	0
1	-58.5	1.8178	921.25	0
1	-56.5	5.4057	923.75	2
3	-52	1.4956	924.25	0
3	-62.5	0.94647	925.75	2
1	-58.5	0.92346	922.25	0
1	-64	0.60592	924.25	0
1	-59	5.099	924.25	0
2	-48.5	0.13499	925.25	3
1	-55.5	5.5975	920.25	2
2	-57	0.7808	925.75	1
1	-60.5	2.3823	920.25	0
3	-62	1.9282	924.25	2
1	-58	0.91885	925.25	2
2	-55.5	1.2931	924.75	1
1	-57	1.491	924.75	2
1	-58	4.9517	924.75	0
1	-56	0.049087	922.75	2
3	-62	0.74858	920.75	2
1	-64.5	0.055223	921.25	0
1	-55.5	1.0324	921.75	2
1	-65	6.254	921.25	0
2	-55	6.2157	921.25	1
2	-57.5	0.92039	925.75	1
1	-64	4.2752	923.75	0
1	-56	5.9887	923.25	2
4	-63	1.8331	922.25	0
1	-65.5	0.35742	920.75	0
1	-56	5.8982	923.25	2
1	-55.5	1.5309	921.25	2
4	-57	5.1097	925.25	0
1	-58.5	4.7185	925.25	0
3	-54.5	1.0492	921.75	2
1	-55.5	1.6199	921.25	2
1	-60.5	2.3823	920.25	0
1	-67	0.72864	922.25	1
1	-49.5	5.7402	923.25	3
2	-47.5	2.2427	924.75	3
3	-57	6.1129	922.75	2
1	-55.5	5.1803	920.75	2
1	-56	5.8751	923.25	2
1	-56	0.59058	922.25	2
1	-63	1.9972	922.75	0
3	-61.5	6.2111	922.25	2
1	-57.5	1.5432	920.25	0
1	-55.5	5.6006	920.25	2
1	-59	2.097	925.75	3
1	-55.5	5.5975	920.25	2
1	-56	5.6987	920.25	2
1	-55.5	4.3995	921.75	2
1	-56.5	1.8224	924.25	2
1	-58	0.62586	925.75	2
4	-56.5	0.73784	920.25	0
1	-55.5	5.1849	920.75	2
1	-56	5.6604	920.25	2
1	-62	4.8811	923.25	0
1	-64.5	0.055223	921.25	0
1	-56.5	1.8224	924.25	2
1	-63.5	5.5668	922.25	0
3	-62	1.4527	924.75	2
1	-56	0.22856	922.75	2
4	-57.5	5.0759	925.25	0
1	-56	5.0407	924.25	2
1	-58.5	6.0117	923.25	0
3	-61.5	0.49241	921.25	2
1	-56	5.4594	923.75	2
3	-65	6.0193	922.25	0
3	-65	6.0193	922.25	0
4	-65	5.8077	924.75	3
1	-56	0.16107	922.75	2
2	-54.5	5.6144	922.25	1
3	-53	1.1612	922.75	2
1	-61	1.3514	923.25	0
4	-56	0.18101	920.75	0
1	-59	6.1329	923.25	0
4	-53	5.6727	923.75	0
1	-56.5	5.395	923.75	2
1	-58.5	4.9563	923.75	2
1	-56	5.6236	920.25	2
1	-57.5	0.95874	925.25	2
1	-58.5	1.8178	921.25	0
3	-56	4.9824	920.75	0
1	-56	5.0483	924.25	2
1	-60	3.6677	925.75	0
1	-56	5.8936	923.25	2
1	-56	5.5591	923.75	2
3	-62	4.243	920.75	2
1	-56	5.8751	923.25	2
2	-55	6.0408	921.75	1
4	-59.5	0.33287	921.75	0
1	-64.5	5.7632	921.75	0
1	-57	1.4926	924.75	2
1	-58.5	6.0117	923.25	0
1	-67.5	4.7139	921.25	1
1	-58.5	0.0061359	923.25	0
4	-59.5	0.33287	921.75	0
1	-64.5	5.7632	921.75	0
1	-56.5	5.0299	924.25	2
1	-68	2.5648	924.25	1
1	-59	5.1312	924.25	0
2	-57.5	0.92039	925.75	1
1	-56.5	5.1572	924.25	2
1	-57.5	0.50008	925.75	2
1	-62	1.2732	923.75	0
3	-61	6.2709	922.25	2
1	-56.5	6.0255	923.25	2
1	-56	5.6098	920.25	2
1	-60	4.2046	925.25	0
1	-58.5	5.461	924.25	0
1	-57	1.445	924.75	2
1	-56	5.5392	923.75	2
1	-56	5.6665	920.25	2
1	-59	4.7369	924.75	0
1	-64	4.9962	922.75	0
4	-55.5	5.4011	921.75	0
1	-58.5	5.0269	924.75	0
1	-58.5	1.8883	921.25	0
4	-56.5	0.40804	920.75	0
2	-55	6.2157	921.25	1
1	-56.5	4.9747	924.25	2
1	-59	5.0744	924.25	0
4	-56	0.25464	920.75	0
3	-62	1.6076	924.75	2
1	-59	1.1183	921.75	0
1	-56.5	5.3873	923.75	2
1	-64.5	5.935	925.25	0
1	-55.5	1.5769	921.25	2
1	-58.5	1.8116	921.25	0
4	-56.5	0.81915	923.25	0
3	-61.5	0.23777	921.75	2
1	-55.5	4.7139	921.25	2
1	-64	5.6435	922.25	0
3	-53	1.1612	922.75	2
1	-57	0.11351	921.25	0
1	-59	6.0838	923.25	0
1	-55.5	1.5923	921.25	2
4	-56.5	5.5269	924.75	0
4	-56.5	5.6604	924.75	0
1	-56	5.4487	923.75	2
2	-56	0.95874	925.25	1
3	-61	5.8092	922.75	2
1	-58.5	5.9687	924.25	0
1	-59	5.2524	924.25	0
1	-57	4.964	924.25	2
1	-59	1.2226	921.75	0
1	-58	4.9517	924.75	0
1	-62	0.56757	924.75	0
1	-57.5	1.5432	920.25	0
4	-56	0.18101	920.75	0
1	-60.5	5.1419	920.75	0
1	-56.5	5.0008	924.25	2
1	-58.5	0.51849	925.75	2
1	-56.5	5.01	924.25	2
1	-58	0.91885	925.25	2
1	-59	5.9549	923.25	0
1	-55.5	1.6199	921.25	2
1	-60.5	2.4436	920.25	0
1	-58	1.7671	920.75	0
1	-64	6.2663	921.25	0
1	-55	4.8811	924.25	2
1	-56	6.0838	923.25	2
2	-55.5	5.6128	922.25	1
1	-68	2.5648	924.25	1
1	-56.5	5.0453	924.25	2
2	-56.5	0.948	925.75	1
3	-55	4.6526	920.25	2
1	-64.5	0.44332	921.25	0
1	-57	0.4786	925.75	2
3	-61.5	5.5193	923.25	2
3	-63	1.4573	924.75	0
1	-59.5	0.67802	922.25	0
1	-58	0.58598	925.75	2
1	-56	5.6895	920.25	2
1	-55.5	5.2232	920.75	2
1	-58	0.94186	925.25	2
4	-56.5	0.75165	920.25	0
1	-57.5	1.0155	925.25	2
1	-59	0.61819	922.25	0
1	-60.5	2.37	920.25	0
2	-55.5	5.1143	921.75	1
1	-66	4.0973	924.25	3
1	-60	1.0646	925.25	0
1	-59	1.2226	921.75	0
1	-57	1.4036	924.75	2
1	-67.5	4.7139	921.25	1
1	-56	6.0838	923.25	2
1	-59	1.3898	925.25	0
1	-56	5.6558	920.25	2
1	-56.5	1.8454	924.25	2
1	-59	5.4963	923.75	0
3	-62	0.099709	921.75	2
1	-56.5	5.4057	923.75	2
1	-56	5.6328	920.25	2
1	-56.5	5.4057	923.75	2
1	-55.5	5.6006	920.25	2
3	-61.5	6.2111	922.25	2
1	-55.5	1.5493	921.25	2
4	-56.5	0.81915	923.25	0
1	-59	5.0744	924.25	0
1	-67	0.72864	922.25	1
3	-65	6.0193	922.25	0
1	-59.5	4.6848	924.75	0
1	-66	4.0973	924.25	3
1	-59	4.7369	924.75	0
1	-58.5	0.51542	925.75	2
1	-64.5	0.72097	920.75	0
1	-59.5	0.68109	922.25	0
1	-60.5	2.5081	920.25	0
1	-59	5.0744	924.25	0
1	-55	4.7707	921.25	2
1	-57	0.11351	921.25	0
1	-56.5	0.10431	922.75	2
1	-63.5	4.3381	923.75	0
1	-55.5	1.0922	921.75	2
1	-55.5	1.534	921.25	2
1	-63.5	0.67955	924.25	0
2	-55.5	5.5039	922.75	1
1	-56	5.5392	923.75	2
1	-60	4.1893	925.25	0
4	-55.5	6.0239	921.25	0
4	-56.5	5.5269	924.75	0
1	-67	0.72864	922.25	1
3	-62.5	4.7109	924.75	2
1	-59.5	1.5417	921.25	0
1	-56	5.8659	923.25	2
1	-58.5	5.0713	924.25	0
3	-61.5	1.5186	924.75	2
1	-56	5.6358	920.25	2
1	-59	5.441	922.75	3
1	-57.5	0.95567	925.25	2
1	-56.5	6.0255	923.25	2
1	-59.5	0.68109	922.25	0
1	-55.5	5.1312	920.75	2
1	-56	0.049087	922.75	2
1	-62.5	0.25924	924.75	0
3	-62.5	1.5693	924.75	2
1	-49.5	5.7402	923.25	3
1	-55.5	5.622	920.25	2
4	-63	1.8331	922.25	0
1	-55.5	5.5975	920.25	2
1	-56.5	5.484	923.75	2
3	-53	1.1612	922.75	2
4	-56	6.0914	921.25	0
1	-59	6.1329	923.25	0
1	-56	0.2393	922.75	2
1	-57.5	1.1474	925.25	2
1	-60.5	0.6412	925.75	0
1	-57.5	0.7133	922.25	0
1	-56	0.62893	922.25	2
1	-57.5	0.092039	923.75	0
3	-61	5.8092	922.75	2
1	-67	2.1016	920.75	1
1	-58.5	0.62433	925.75	2
1	-56.5	1.8377	924.25	2
1	-59.5	6.073	923.25	0
1	-67	2.1016	920.75	1
1	-56	5.6174	920.25	2
4	-56	0.78847	920.25	0
1	-59	0.28379	922.75	0
1	-58	1.7671	920.75	0
1	-57	1.3959	924.75	2
1	-64	1.7794	922.75	0
1	-57	1.4266	924.75	2
1	-56.5	5.484	923.75	2
1	-58.5	0.50928	925.75	2
1	-58.5	5.461	924.25	0
1	-58.5	1.8883	921.25	0
1	-58.5	5.9687	924.25	0
1	-61	3.7997	925.75	0
1	-55.5	0.61666	922.25	2
2	-55.5	5.1143	921.75	1
1	-59	1.2226	921.75	0
1	-57	4.5927	924.75	2
1	-56	0.22856	922.75	2
1	-57	4.9931	924.25	2
1	-56	5.6052	920.25	2
4	-56.5	5.5545	920.75	3
1	-56	0.079767	922.75	2
3	-61	5.6358	923.25	2
1	-56	4.4577	924.75	2
1	-55	4.7707	921.25	2
1	-56	0.55837	922.25	2
1	-66	0.39884	920.75	0
1	-56	1.9942	920.75	2
1	-59	5.099	924.25	0
1	-56.5	5.4686	923.75	2
1	-57.5	1.0677	925.25	2
3	-61.5	0.36355	921.75	2
1	-56	4.4577	924.75	2
1	-59	0.73478	922.25	0
1	-55.5	1.0324	921.75	2
3	-61.5	1.8316	924.25	2
1	-56	5.8936	923.25	2
1	-56	5.8859	923.25	2
1	-56.5	5.395	923.75	2
1	-59.5	6.2817	920.25	3
1	-63.5	1.0861	923.75	0
1	-66	4.108	920.25	0
1	-58	0.049087	923.25	0
1	-56	0.59365	922.25	2
1	-55.5	1.6153	921.25	2
4	-58	1.511	925.75	0
1	-63	0.25924	924.75	0
1	-55.5	4.7139	921.25	2
1	-55.5	5.622	920.25	2
2	-56.5	0.81915	925.75	1
1	-67.5	4.7139	921.25	1
1	-56	6.1114	923.25	2
1	-58.5	1.8883	921.25	0
1	-57.5	0.092039	923.75	0
3	-62.5	1.5693	924.75	2
1	-59	6.0439	923.25	0
1	-56.5	5.8337	923.25	2
1	-64.5	5.958	921.75	0
3	-61.5	6.139	922.25	2
2	-57	0.7808	925.75	1
3	-61.5	0.20555	921.75	2
1	-55.5	5.145	920.75	2
2	-56	1.3131	924.75	1
3	-65	6.1957	922.25	0
1	-57	0.52616	925.75	2
1	-56.5	1.8193	924.25	2
2	-56.5	0.948	925.75	1
1	-55.5	5.6619	920.25	2
3	-62	1.3223	924.75	2
1	-56	5.7356	920.25	2
1	-64	5.6435	922.25	0
1	-63.5	0.67955	924.25	0
1	-60	5.8966	925.25	0
3	-61	5.8874	922.75	2
1	-57.5	0.95567	925.25	2
3	-61.5	0.60746	921.25	2
1	-56	5.9074	923.25	2
1	-59.5	2.278	920.75	0
1	-56	5.5591	923.75	2
1	-58.5	5.0713	924.25	0
3	-62	1.6337	924.75	2
1	-56	5.6895	920.25	2
1	-55.5	5.1097	920.75	2
1	-64	5.6435	922.25	0
1	-56.5	5.1572	924.25	2
1	-66	4.0973	924.25	3
1	-58	0.58598	925.75	2
2	-56	0.40037	920.25	1
1	-56	5.8982	923.25	2
4	-56	0.25464	920.75	0
3	-62	1.9282	924.25	2
1	-59	5.1312	924.25	0
2	-55	5.7141	922.25	1
2	-55.5	0.42645	920.75	1
3	-65.5	5.1373	923.25	0
1	-56	5.8982	923.25	2
1	-55.5	1.6076	921.25	2
1	-56	5.6895	920.25	2
1	-60	4.3964	925.25	0
4	-56	4.4961	920.25	3
1	-60.5	0.69489	925.75	0
1	-62.5	1.5616	923.25	0
4	-65	5.8077	924.75	3
1	-59	5.9457	923.25	0
1	-68	2.5648	924.25	1
4	-56	0.25464	920.75	0
1	-56.5	5.7141	920.25	2
2	-55.5	0.42645	920.75	1
3	-62	0.099709	921.75	2
2	-55.5	0.25157	920.25	1
1	-57.5	4.5314	924.75	2
1	-59	5.6589	923.75	0
1	-56.5	5.6865	920.25	2
3	-56	4.9824	920.75	0
3	-62	4.243	920.25	2
1	-56.5	1.8193	924.25	2
3	-56	4.9824	920.75	0
3	-61	5.8874	922.75	2
1	-56	5.6328	920.25	2
1	-55.5	5.5975	920.25	2
3	-62	2.1921	923.75	2
1	-59	1.9896	920.75	0
1	-59	1.3652	921.75	0
1	-58.5	0.53076	925.75	2
4	-56.5	5.1112	925.25	0
4	-57	4.7891	925.75	0
2	-55.5	0.25157	920.25	1
3	-62	4.243	920.75	2
1	-59	1.1183	921.75	0
1	-67	2.1016	920.75	1
3	-61	2.3501	923.25	2
1	-67	1.5846	921.25	1
1	-59	6.0838	923.25	0
1	-57	1.3944	924.75	2
1	-57.5	0.7133	922.25	0
1	-57	1.4036	924.75	2
2	-55.5	5.4809	922.75	1
1	-56.5	5.0192	924.25	2
1	-59	6.0838	923.25	0
1	-67	0.72864	922.25	1
2	-55.5	0.087437	920.75	1
1	-57.5	0.7133	922.25	0
3	-61	2.3501	923.25	2
1	-56	5.8859	923.25	2
4	-56.5	5.6604	924.75	0
4	-56	0.47093	920.75	0
3	-62	1.6337	924.75	2
1	-56.5	1.8193	924.25	2
1	-55.5	1.6076	921.25	2
4	-56	6.0914	921.25	0
2	-47.5	0.89431	924.75	3
4	-57	5.6926	924.75	0
1	-55.5	5.6512	920.25	2
1	-56	5.8751	923.25	2
1	-59.5	4.6848	924.75	0
2	-56	0.37276	920.25	1
1	-58.5	0.21322	922.75	0
3	-56	4.9824	920.75	0
1	-58.5	0.48474	925.75	2
1	-56	5.5591	923.75	2
1	-56.5	1.8377	924.25	2
1	-58.5	0.69489	922.25	0
1	-58.5	5.1434	924.25	0
1	-56	5.7356	920.25	2
4	-56.5	5.5975	924.75	0
1	-56	1.5923	921.25	2
2	-56	4.5314	924.75	1
1	-56.5	5.0453	924.25	2
2	-55.5	5.1143	921.75	1
1	-55.5	5.1526	920.75	2
3	-61.5	5.484	923.25	2
1	-55.5	4.7339	921.25	2
1	-56.5	1.8224	924.25	2
1	-56	0.70256	922.25	2
1	-56.5	1.4818	925.25	0
1	-64.5	5.935	925.25	0
4	-57	4.7891	925.75	0
2	-55	5.7141	922.25	1
1	-60.5	3.7966	925.75	0
4	-56.5	5.5975	924.75	0
1	-56	5.6665	920.25	2
1	-58.5	0.54763	925.75	2
1	-57	0.44485	925.75	2
1	-55	4.7707	921.25	2
2	-56	0.40497	920.25	1
1	-57	0.53383	925.75	2
1	-58.5	0.0061359	923.25	0
4	-55.5	6.0147	921.25	0
1	-57.5	1.0799	925.25	2
1	-59	6.0838	923.25	0
1	-55.5	1.5493	921.25	2
1	-67	0.51235	922.25	1
1	-67	1.5616	921.25	1
3	-61.5	1.8316	924.25	2
1	-56	1.1351	921.75	2
1	-55	4.8811	924.25	2
3	-62.5	4.8382	924.25	0
4	-56	0.47093	920.75	0
1	-56	5.6098	920.25	2
1	-55.5	5.6635	920.25	2
1	-55.5	5.125	920.75	2
1	-56	0.16107	922.75	2
1	-55.5	0.11198	922.75	2
1	-61	3.7997	925.75	0
3	-61.5	0.36355	921.75	2
4	-56.5	5.5822	924.75	0
1	-57	0.49548	925.75	2
1	-56.5	4.9747	924.25	2
1	-58.5	0.21322	922.75	0
1	-58.5	6.0117	923.25	0
1	-59	0.28379	922.75	0
1	-59	4.6142	925.25	0
1	-60.5	2.3731	920.25	0
1	-58.5	0.62433	925.75	2
1	-57	1.3959	924.75	2
1	-67.5	4.1203	921.75	1
3	-62	1.0216	920.75	2
1	-63.5	5.5668	922.25	0
1	-57	1.4926	924.75	2
1	-57	1.3944	924.75	2
3	-61.5	5.5193	923.25	2
1	-57.5	1.5432	920.25	0
4	-56	0.47093	920.75	0
1	-58.5	0.69489	922.25	0
1	-65	6.254	921.25	0
1	-59.5	1.7794	923.25	0
1	-56.5	4.9747	924.25	2
1	-56	0.70256	922.25	2
1	-56	0.55837	922.25	2
1	-66	0.39884	920.75	0
4	-56	0.21629	920.75	0
1	-59	6.1022	923.25	0
1	-57.5	1.0155	925.25	2
1	-58.5	0.53076	925.75	2
4	-56.5	5.4732	924.75	0
1	-57.5	1.0048	925.25	2
2	-47.5	2.4176	924.75	3
1	-60.5	2.37	920.25	0
1	-56	0.047553	922.75	2
1	-60.5	2.37	920.25	0
1	-56.5	5.0008	924.25	2
1	-63.5	4.3381	923.75	0
1	-59	0.2301	922.75	0
1	-56	5.6098	920.25	2
1	-58.5	5.9687	924.25	0
1	-55.5	5.125	920.75	2
1	-56	5.4226	923.75	2
1	-59.5	1.6383	921.25	0
1	-55.5	4.3995	921.75	2
1	-56	6.1114	923.25	2
1	-59	5.214	924.25	0
1	-55.5	4.7078	921.25	2
3	-61.5	0.28225	921.75	2
1	-62	0.59058	924.25	0
1	-62.5	1.5616	923.25	0
3	-61	5.2431	924.25	2
4	-68	0.75318	925.75	3
1	-58	0.97408	925.25	2
4	-56	6.0914	921.25	0
2	-47.5	2.2427	924.75	3
1	-55.5	5.1803	920.75	2
1	-56	5.6236	920.25	2
1	-55.5	5.2401	920.75	2
1	-61	4.4225	925.25	0
1	-55.5	1.534	921.25	2
2	-57.5	0.92039	925.75	1
2	-55.5	6.1574	921.25	1
1	-55.5	5.1849	920.75	2
1	-58	4.9517	924.75	0
1	-61	3.7997	925.75	0
1	-55.5	1.5923	921.25	2
1	-59	5.214	924.25	0
1	-55.5	5.2033	920.75	2
1	-55	4.7707	921.25	2
1	-58.5	0.69029	922.75	0
1	-57.5	0.95874	925.25	2
